"","df","category","group","variable","vtype","n","nc","propna","mean","sd","min","q25","median","q75","max","pvalue"
"78","observed_cases","Lab","gluc","gluc_mindiff","continuous",2848,1914,0.327949438202247,-15.613261174911,41.7059023391237,-558,-8.125,-0.419317524580682,-0.0569234331583822,14.5,NA
"79","observed_cases","Lab","gluc","gluc_tv","continuous",2848,1914,0.327949438202247,3.32876332822031,7.59519894817121,0,0.0583398584474854,0.266701031387761,2.65203403443684,78.1349012775842,NA
"80","observed_cases","Lab","k","k_mean","continuous",2848,2112,0.258426966292135,4.2636546114373,0.327985465093945,3.11428571428571,4.05,4.25,4.47329545454545,5.6,NA
"81","observed_cases","Lab","k","k_max","continuous",2848,2112,0.258426966292135,4.71059659090909,0.485766253270455,3.5,4.4,4.7,5,6.8,NA
"82","observed_cases","Lab","k","k_min","continuous",2848,2112,0.258426966292135,3.85862215909091,0.426079863924534,2.3,3.6,3.9,4.1,5.3,NA
"83","observed_cases","Lab","k","k_maxdiff","continuous",2848,1937,0.319873595505618,0.13499925574553,0.293447944322119,-0.9,0.00173410404624278,0.00597014925373135,0.075,2.5,NA
"84","observed_cases","Lab","k","k_mindiff","continuous",2848,1937,0.319873595505618,-0.149815493424556,0.314389841927553,-3.1,-0.1,-0.00624999999999998,-0.00166666666666667,0.0875,NA
"85","observed_cases","Lab","k","k_tv","continuous",2848,1937,0.319873595505618,0.0361180585454603,0.0701630958253466,0,0.00151292091535263,0.00392156862745098,0.0360359657055434,0.9,NA
"86","observed_cases","Lab","na","na_mean","continuous",2848,2115,0.257373595505618,138.887507366821,2.28975444385305,125.666666666667,137.666666666667,139,140.333333333333,146,NA
"87","observed_cases","Lab","na","na_max","continuous",2848,2115,0.257373595505618,141.503309692671,2.66009411063977,131,140,142,143,154,NA
"88","observed_cases","Lab","na","na_min","continuous",2848,2115,0.257373595505618,136.009598108747,3.61091292167308,115,134,136,138,146,NA
"89","observed_cases","Lab","na","na_maxdiff","continuous",2848,1947,0.316362359550562,0.892440266483651,1.89492857512321,-3,0.0112045697068608,0.037037037037037,0.5,20,NA
"90","observed_cases","Lab","na","na_mindiff","continuous",2848,1947,0.316362359550562,-0.822287034890697,1.70707046227163,-16,-0.5,-0.0386740331491713,-0.010989010989011,1.5,NA
"91","observed_cases","Lab","na","na_tv","continuous",2848,1947,0.316362359550562,0.224994292542172,0.436129879686804,0,0.00955903585017755,0.0246349447941304,0.217611220854664,5.51333333333334,NA
"92","observed_cases","Lab","baso","baso_mean","continuous",2848,1597,0.439255617977528,0.34623536256434,4.55134880343986,0,0.00538461538461538,0.0333333333333333,0.08,100,NA
"93","observed_cases","Lab","baso","baso_max","continuous",2848,1597,0.439255617977528,0.656968065122104,6.5105661467329,0,0.02,0.1,0.1,100,NA
"94","observed_cases","Lab","baso","baso_min","continuous",2848,1597,0.439255617977528,0.22203819661866,4.29501743329401,0,0,0,0.02,100,NA
"95","observed_cases","Lab","baso","baso_maxdiff","continuous",2848,1318,0.537219101123595,0.181840700516611,3.89606968409157,-0.1,0,0.000249378109452736,0.00336142322097378,100,NA
"96","observed_cases","Lab","baso","baso_mindiff","continuous",2848,1318,0.537219101123595,-0.258323591795523,4.76961844240913,-100,-0.00380208333333333,-0.000255754475703325,0,0.0166666666666667,NA
"97","observed_cases","Lab","baso","baso_tv","continuous",2848,1318,0.537219101123595,0.0514399726597467,0.976889795910863,0,0,0.000207856104114386,0.00166529410408907,28.4313725490196,NA
"98","observed_cases","Lab","eos","eos_mean","continuous",2848,1661,0.416783707865169,1.09006969772182,8.121455202317,0,0.133333333333333,0.2,0.34,100,NA
"99","observed_cases","Lab","eos","eos_max","continuous",2848,1661,0.416783707865169,1.50588440698374,8.93850359608546,0,0.2,0.3,0.5,100,NA
"100","observed_cases","Lab","eos","eos_min","continuous",2848,1661,0.416783707865169,0.819801926550271,7.75258358995097,0,0.08,0.1,0.2,100,NA
"101","observed_cases","Lab","eos","eos_maxdiff","continuous",2848,1365,0.520716292134832,0.116190316574098,1.10904814862826,-0.2,0.000169491525423729,0.00092436974789916,0.022,38.3,NA
"102","observed_cases","Lab","eos","eos_mindiff","continuous",2848,1365,0.520716292134832,-0.0969922978658328,0.627295947228353,-15.7,-0.01375,-0.0010752688172043,-0.000136363636363636,0.051948051948052,NA
"103","observed_cases","Lab","eos","eos_tv","continuous",2848,1365,0.520716292134832,0.0263200962103331,0.190083059371034,0,0.000210526315789474,0.000860740740740741,0.0096736877525518,6.1042275085889,NA
"104","observed_cases","Lab","hct","hct_mean","continuous",2848,2113,0.258075842696629,42.0062152953486,4.12625621317716,26.4931034482759,39.5166666666667,42.5055555555556,45,50,NA
"105","observed_cases","Lab","hct","hct_max","continuous",2848,2113,0.258075842696629,44.7942356838618,3.46539330424974,28.8,42.6,45.2,47.41,50,NA
"106","observed_cases","Lab","hct","hct_min","continuous",2848,2113,0.258075842696629,39.0142546142925,6.13096244464447,13.3,35.9,40.2,43.3,50,NA
"107","observed_cases","Lab","hct","hct_maxdiff","continuous",2848,1862,0.346207865168539,0.653881839350844,1.56172525476878,-1.59999999999999,0.00516987553295222,0.0226936856247201,0.300000000000004,16,NA
"108","observed_cases","Lab","hct","hct_mindiff","continuous",2848,1862,0.346207865168539,-1.13545513927022,2.21502520891695,-15.8,-1,-0.0278520821283979,-0.00722453504322583,1.05,NA
"109","observed_cases","Lab","hct","hct_tv","continuous",2848,1862,0.346207865168539,0.25874685081495,0.482267357306589,0,0.00678562546748331,0.0197483916540268,0.305902160290332,4.7,NA
"110","observed_cases","Lab","lymph","lymph_mean","continuous",2848,1663,0.416081460674157,3.49128031406747,5.76986760463895,0,1.46666666666667,1.87357142857143,2.5,72.74,NA
"111","observed_cases","Lab","lymph","lymph_max","continuous",2848,1663,0.416081460674157,5.60143716175586,9.66026467116494,0,1.71,2.28,3,90.18,NA
"112","observed_cases","Lab","lymph","lymph_min","continuous",2848,1663,0.416081460674157,2.23850450992183,4.63056366432944,0,1.05,1.45,1.95,62,NA
"113","observed_cases","Lab","lymph","lymph_maxdiff","continuous",2848,1382,0.514747191011236,0.648741710160463,2.99778572571246,-1.21739130434783,0.000888872680592834,0.0051804284276609,0.118547890360333,38.97,NA
"114","observed_cases","Lab","lymph","lymph_mindiff","continuous",2848,1382,0.514747191011236,-0.561971300120333,2.81496823238777,-39.41,-0.138132224304905,-0.00534711075441412,-0.000990590130441616,9,NA
"115","observed_cases","Lab","lymph","lymph_tv","continuous",2848,1382,0.514747191011236,0.165153064727141,0.68601672441503,0,0.00112214428421374,0.00467101853700599,0.0576376610019349,11.3498305084746,NA
"116","observed_cases","Lab","mch","mch_mean","continuous",2848,2129,0.252457865168539,30.8677074367512,1.96151790523636,20.4766666666667,29.775,30.9818181818182,32.1333333333333,36.3,NA
"117","observed_cases","Lab","mch","mch_max","continuous",2848,2129,0.252457865168539,31.760277125411,1.97781187674206,22.2,30.6,31.8,33.1,37,NA
"118","observed_cases","Lab","mch","mch_min","continuous",2848,2129,0.252457865168539,29.9197463597933,2.41220964817825,15.1,28.9,30.2,31.4,36,NA
"119","observed_cases","Lab","mch","mch_maxdiff","continuous",2848,1890,0.336376404494382,0.185119913414693,0.510911058898997,-0.200000000000003,0.00159415529371875,0.00706202046035805,0.0999999999999996,6.4,NA
"120","observed_cases","Lab","mch","mch_mindiff","continuous",2848,1890,0.336376404494382,-0.180735854497778,0.448191246520914,-6.4,-0.100000000000001,-0.00834493964716808,-0.00222222222222223,0.300000000000004,NA
"121","observed_cases","Lab","mch","mch_tv","continuous",2848,1890,0.336376404494382,0.0533201977137615,0.120431353240331,0,0.0022187492206586,0.00608250118241263,0.0493296049112152,1.72981859587561,NA
"122","observed_cases","Lab","mchc","mchc_mean","continuous",2848,2063,0.27563202247191,33.7552270641986,0.899602221384557,25.5846153846154,33.3,33.85,34.3333333333333,36,NA
"123","observed_cases","Lab","mchc","mchc_max","continuous",2848,2063,0.27563202247191,34.4651623848764,0.868383148294035,28,34,34.5,35.1,36,NA
"124","observed_cases","Lab","mchc","mchc_min","continuous",2848,2063,0.27563202247191,33.0049975763451,1.33452250911935,12.9,32.4,33.2,33.8,36,NA
"125","observed_cases","Lab","mchc","mchc_maxdiff","continuous",2848,1817,0.362008426966292,0.20930006321744,0.501711199992545,-0.399999999999999,0.00179948586118253,0.00790697674418606,0.125,10.2,NA
"126","observed_cases","Lab","mchc","mchc_mindiff","continuous",2848,1817,0.362008426966292,-0.221989564594205,0.498794784677338,-9.1,-0.133333333333334,-0.00769230769230765,-0.00229508196721312,0.300000000000004,NA
"127","observed_cases","Lab","mchc","mchc_tv","continuous",2848,1817,0.362008426966292,0.0607141467240758,0.118089941208336,0,0.00227235251502961,0.00601509041032631,0.059148361860195,1.57921325069414,NA
"128","observed_cases","Lab","mcv","mcv_mean","continuous",2848,2104,0.26123595505618,90.6883961877468,4.99745636291907,43,88.0269396551724,91.1,93.8902173913044,100,NA
"129","observed_cases","Lab","mcv","mcv_max","continuous",2848,2104,0.26123595505618,92.7448621673004,4.39595846894495,68.6,89.9,92.9,96,100,NA
"130","observed_cases","Lab","mcv","mcv_min","continuous",2848,2104,0.26123595505618,88.4167157794677,7.45091238644046,5.9,86,89.2,92.3,100,NA
"131","observed_cases","Lab","mcv","mcv_maxdiff","continuous",2848,1847,0.351474719101124,0.39852246178271,2.22516289415074,-0.157142857142856,0.0041775741710297,0.0164835164835165,0.213846153846153,89.5,NA
"132","observed_cases","Lab","mcv","mcv_mindiff","continuous",2848,1847,0.351474719101124,-0.369375158462027,2.18742181978118,-89.2,-0.178461538461538,-0.0171428571428571,-0.00441176470588242,0.5,NA
"133","observed_cases","Lab","mcv","mcv_tv","continuous",2848,1847,0.351474719101124,0.107854569542886,0.442376366526761,0,0.00529543143410688,0.0130155715917405,0.102036590009464,17.3408632539462,NA
"134","observed_cases","Lab","mono","mono_mean","continuous",2848,1564,0.450842696629214,1.34485615783066,3.17665362819073,0,0.54,0.675,0.9,100,NA
"135","observed_cases","Lab","mono","mono_max","continuous",2848,1564,0.450842696629214,2.1102442455243,4.28848548407101,0,0.6,0.8,1.17,100,NA
"136","observed_cases","Lab","mono","mono_min","continuous",2848,1564,0.450842696629214,0.882872122762148,2.9346314281275,0,0.4,0.5,0.69,100,NA
"137","observed_cases","Lab","mono","mono_maxdiff","continuous",2848,1276,0.551966292134832,0.311030249704971,1.37392967531792,-0.142857142857143,0.000402020948464208,0.00231293706293706,0.0651757077116162,13.6,NA
"138","observed_cases","Lab","mono","mono_mindiff","continuous",2848,1276,0.551966292134832,-0.305463000488695,1.41594542333179,-14.2,-0.0666666666666667,-0.00194026154150981,-0.000377945742352522,0.2,NA
"139","observed_cases","Lab","mono","mono_tv","continuous",2848,1276,0.551966292134832,0.0761706681856052,0.319461962747194,0,0.000463642706864214,0.0021181335569142,0.0291281743884917,4.62742361331274,NA
"140","observed_cases","Lab","mpv","mpv_mean","continuous",2848,1674,0.412219101123595,9.24335027851285,1.36231617853838,5.0625,8.153125,9.21180555555556,10.28125,14.4,NA
"141","observed_cases","Lab","mpv","mpv_max","continuous",2848,1674,0.412219101123595,9.81889486260454,1.43537583888744,5.8,8.7,9.9,10.8,14.4,NA
"142","observed_cases","Lab","mpv","mpv_min","continuous",2848,1674,0.412219101123595,8.6458064516129,1.50862880968436,0,7.5,8.5,9.8,14.4,NA
"143","observed_cases","Lab","mpv","mpv_maxdiff","continuous",2848,1465,0.48560393258427,0.150762086716823,0.406256244398083,-0.399999999999999,0.00142857142857143,0.00659340659340659,0.100000000000001,10.4,NA
"144","observed_cases","Lab","mpv","mpv_mindiff","continuous",2848,1465,0.48560393258427,-0.142043886346422,0.400638568039756,-9.7,-0.09,-0.00555555555555556,-0.00134680134680134,0.300000000000001,NA
"145","observed_cases","Lab","mpv","mpv_tv","continuous",2848,1465,0.48560393258427,0.0413068853619947,0.0828362139101346,0,0.0016788302535521,0.0046586963623098,0.0425007916705133,1.13161264291767,NA
"146","observed_cases","Lab","neut","neut_mean","continuous",2848,1469,0.484199438202247,7.56912168901181,10.1988124086415,0,3.83333333333333,4.925,6.46,98.9,NA
"147","observed_cases","Lab","neut","neut_max","continuous",2848,1469,0.484199438202247,12.3540231449966,18.5876514728836,0,4.6,6.2,9.1,98.9,NA
"148","observed_cases","Lab","neut","neut_min","continuous",2848,1469,0.484199438202247,4.77832539142274,7.54999637658316,0,2.9,3.7,4.7,98.9,NA
"149","observed_cases","Lab","neut","neut_maxdiff","continuous",2848,1216,0.573033707865168,2.23894639859662,10.2738734764713,-9.7,0.00253527128112868,0.0156964938405307,0.325382653061225,87.02,NA
"150","observed_cases","Lab","neut","neut_mindiff","continuous",2848,1216,0.573033707865168,-2.17447185263198,9.52208178598188,-83.84,-0.699999999999999,-0.0178290516645665,-0.00287181996086106,2.3,NA
"151","observed_cases","Lab","neut","neut_tv","continuous",2848,1216,0.573033707865168,0.571829591626121,2.58414148808436,0,0.00362181411025949,0.0157101729960467,0.229757542264549,40.6885392129668,NA
"152","observed_cases","Lab","platelet","platelet_mean","continuous",2848,2138,0.249297752808989,228.868982401394,61.7200943616028,54.4090909090909,189.02380952381,223.5,263.632142857143,682.891891891892,NA
"153","observed_cases","Lab","platelet","platelet_max","continuous",2848,2138,0.249297752808989,273.6027595884,94.1561851575595,76,213,256,312,985,NA
"154","observed_cases","Lab","platelet","platelet_min","continuous",2848,2138,0.249297752808989,196.096024321796,59.584305484644,16,158,193,231,449,NA
"155","observed_cases","Lab","platelet","platelet_maxdiff","continuous",2848,1890,0.336376404494382,9.00218975603175,21.1788039490005,-25,0.0610748695303091,0.307999208652071,4.76607142857143,227,NA
"156","observed_cases","Lab","platelet","platelet_mindiff","continuous",2848,1890,0.336376404494382,-9.83235714483128,21.5187180139221,-263,-7,-0.329120879120879,-0.0786473035210221,29.625,NA
"157","observed_cases","Lab","platelet","platelet_tv","continuous",2848,1890,0.336376404494382,2.80626806239431,5.51592670511646,0,0.0826925118280497,0.251410017689386,2.56593582912091,48.123275862069,NA
"158","observed_cases","Lab","wbc","wbc_mean","continuous",2848,2138,0.249297752808989,7.81110182348512,2.28650376279976,2.15714285714286,6.32708333333333,7.5,9,39.4285714285714,NA
"159","observed_cases","Lab","wbc","wbc_max","continuous",2848,2138,0.249297752808989,10.0277455565949,4.18759043839412,3.3,7.3,9.1,11.5,49,NA
"160","observed_cases","Lab","wbc","wbc_min","continuous",2848,2138,0.249297752808989,6.40842843779233,1.97531942051901,0.3,5.1,6.2,7.4875,29.3,NA
"161","observed_cases","Lab","wbc","wbc_maxdiff","continuous",2848,1891,0.336025280898876,0.650426921724863,1.80988729525361,-1.3,0.00357943625880846,0.0162162162162162,0.276794871794872,30.1,NA
"162","observed_cases","Lab","wbc","wbc_mindiff","continuous",2848,1891,0.336025280898876,-0.883711328770902,1.96368802669235,-17.4,-0.561818181818182,-0.0146341463414634,-0.00338030851266425,1.6,NA
"163","observed_cases","Lab","wbc","wbc_tv","continuous",2848,1891,0.336025280898876,0.209331374132112,0.472345509182303,0,0.00385690638175559,0.0129650697989054,0.178345930680974,6.00929789590255,NA
"164","observed_cases","Lab","crp","crp_mean","continuous",2848,250,0.912219101123595,10.6007407245902,20.9892744078471,0.043,0.885,3.235,10.1810714285714,200.3,NA
"165","observed_cases","Lab","crp","crp_max","continuous",2848,250,0.912219101123595,16.337428,33.729217978521,0.043,0.91175,4.05,13.6675,223.3,NA
"166","observed_cases","Lab","crp","crp_min","continuous",2848,250,0.912219101123595,7.353696,18.3550182833008,0.043,0.60625,1.6,7.015,200.3,NA
"167","observed_cases","Lab","crp","crp_maxdiff","continuous",2848,101,0.964536516853933,0.169364510904472,2.11118373305492,-16.25,-0.000878734622144112,0.0146150392817059,0.136111111111111,11.2894736842105,NA
"168","observed_cases","Lab","crp","crp_mindiff","continuous",2848,101,0.964536516853933,-1.24194546953969,4.4326180289401,-28.82,-0.30375,-0.0517049180327869,-0.000577777777777778,3.43333333333333,NA
"169","observed_cases","Lab","crp","crp_tv","continuous",2848,101,0.964536516853933,0.622375324084035,2.04446624370498,0,0.0102167182662539,0.0575,0.268115882932519,16.25,NA
"170","observed_cases","Lab","alkphos","alkphos_mean","continuous",2848,1982,0.304073033707865,80.4079479146736,31.2356708785795,21.5,62.4,75.6333333333333,91.545,574.5,NA
"171","observed_cases","Lab","alkphos","alkphos_max","continuous",2848,1982,0.304073033707865,96.7543390514632,55.9251401536332,22,70,87,108.75,980,NA
"172","observed_cases","Lab","alkphos","alkphos_min","continuous",2848,1982,0.304073033707865,68.2877396569122,22.7471798438819,19,53,65,79,308,NA
"173","observed_cases","Lab","alkphos","alkphos_maxdiff","continuous",2848,1720,0.396067415730337,1.14090160310471,5.87020997501902,-1.55555555555556,0.0272987339717578,0.0833333333333333,0.315923737916219,136.5,NA
"174","observed_cases","Lab","alkphos","alkphos_mindiff","continuous",2848,1720,0.396067415730337,-2.04267065811043,9.11455379516972,-191,-0.354423068845298,-0.0895645323019625,-0.0312152777777778,2.75,NA
"175","observed_cases","Lab","alkphos","alkphos_tv","continuous",2848,1720,0.396067415730337,0.482647907302188,1.72069354475377,0,0.0315607487660847,0.0658133652654015,0.188348160180327,29.3407853403141,NA
"176","observed_cases","Lab","alt","alt_mean","continuous",2848,2051,0.279845505617978,29.9829422805032,22.6418045308046,4,19.1055555555556,25.4,34,458.090909090909,NA
"177","observed_cases","Lab","alt","alt_max","continuous",2848,2051,0.279845505617978,44.7972208678693,59.522227347187,4,24,34,48,1402,NA
"178","observed_cases","Lab","alt","alt_min","continuous",2848,2051,0.279845505617978,21.3915163334959,13.7314062730733,1,14,19,25,310,NA
"179","observed_cases","Lab","alt","alt_maxdiff","continuous",2848,1850,0.350421348314607,1.06724634050175,7.26048123082755,-1.33333333333333,0.0186393343839807,0.0536513859275053,0.204895050125313,176,NA
"180","observed_cases","Lab","alt","alt_mindiff","continuous",2848,1850,0.350421348314607,-1.9143253208861,14.5993116423332,-355,-0.254457843743558,-0.0670123760391329,-0.0219328616588891,1.5,NA
"181","observed_cases","Lab","alt","alt_tv","continuous",2848,1850,0.350421348314607,0.455368930622006,3.53295561510562,0,0.0185833069787055,0.0419345400296717,0.123134350117518,86.1374706150451,NA
"182","observed_cases","Lab","ast","ast_mean","continuous",2848,2041,0.283356741573034,27.5937881111019,26.1181791441117,8,19.2222222222222,23,29,688.928571428571,NA
"183","observed_cases","Lab","ast","ast_max","continuous",2848,2041,0.283356741573034,42.1336109750122,92.753907095676,8,23,29,39,2638,NA
"184","observed_cases","Lab","ast","ast_min","continuous",2848,2041,0.283356741573034,20.4566389024988,10.4385318567765,3,15,19,23,196,NA
"185","observed_cases","Lab","ast","ast_maxdiff","continuous",2848,1813,0.363412921348315,1.58554317152279,19.1411472204766,-35,0.0135135135135135,0.0434782608695652,0.172413793103448,755.666666666667,NA
"186","observed_cases","Lab","ast","ast_mindiff","continuous",2848,1813,0.363412921348315,-3.6591389085843,47.4166675970275,-1757,-0.204545454545455,-0.05,-0.0170454545454545,0.91304347826087,NA
"187","observed_cases","Lab","ast","ast_tv","continuous",2848,1813,0.363412921348315,0.860068354178053,13.806510748864,0,0.0147054904051173,0.0330554038822994,0.104906836002096,550,NA
"188","observed_cases","Lab","totprot","totprot_mean","continuous",2848,1709,0.399929775280899,7.08557311927994,0.501730799356609,5.3,6.76470588235294,7.08571428571429,7.4,8.92,NA
"189","observed_cases","Lab","totprot","totprot_max","continuous",2848,1709,0.399929775280899,7.46733762434172,0.577797738059781,5.3,7.1,7.5,7.8,11.1,NA
"190","observed_cases","Lab","totprot","totprot_min","continuous",2848,1709,0.399929775280899,6.68935049736688,0.649440390997558,2.8,6.3,6.7,7.1,8.8,NA
"191","observed_cases","Lab","totprot","totprot_maxdiff","continuous",2848,1457,0.488412921348315,0.0371131395552309,0.131310693241703,-0.5,0.000970873786407768,0.0031578947368421,0.0122699386503067,1.6,NA
"192","observed_cases","Lab","totprot","totprot_mindiff","continuous",2848,1457,0.488412921348315,-0.0887432034467822,0.293778472543551,-2.8,-0.0136363636363636,-0.00377358490566038,-0.00127659574468085,0.15,NA
"193","observed_cases","Lab","totprot","totprot_tv","continuous",2848,1457,0.488412921348315,0.0195468727864857,0.0589102115717219,0,0.00116952764011588,0.00255171788789592,0.00734415850181302,0.602083333333333,NA
"194","observed_cases","Lab","hdl","hdl_mean","continuous",2848,2007,0.295294943820225,43.112631935825,12.940562374054,15.6666666666667,34.1666666666667,40.5,49,106,NA
"195","observed_cases","Lab","hdl","hdl_max","continuous",2848,2007,0.295294943820225,49.0741903338316,16.7707424856233,16.8,38,45,55,147,NA
"196","observed_cases","Lab","hdl","hdl_min","continuous",2848,2007,0.295294943820225,37.6404334828102,12.0745064389482,10,30,36,43,106,NA
"197","observed_cases","Lab","hdl","hdl_maxdiff","continuous",2848,1766,0.379915730337079,0.0819239501161905,0.339995982767571,-0.437125748502994,0.013087826012108,0.0324074074074074,0.0692215773301468,7.28571428571429,NA
"198","observed_cases","Lab","hdl","hdl_mindiff","continuous",2848,1766,0.379915730337079,-0.0846278972228507,0.326733600219465,-7,-0.0652517811858471,-0.0307179487179487,-0.012987012987013,0.319587628865979,NA
"199","observed_cases","Lab","hdl","hdl_tv","continuous",2848,1766,0.379915730337079,0.0430811152833982,0.0836856039347207,0,0.0139709437074322,0.0241475219272353,0.0433136617291957,1.58572749021851,NA
"200","observed_cases","Lab","ldl","ldl_mean","continuous",2848,2017,0.291783707865169,101.562342796896,29.0155626286503,33,81.23,98.625,119.8,269,NA
"201","observed_cases","Lab","ldl","ldl_max","continuous",2848,2017,0.291783707865169,122.405528011899,36.0817619782033,33,97,119,145,280,NA
"202","observed_cases","Lab","ldl","ldl_min","continuous",2848,2017,0.291783707865169,82.6823599405057,29.8458211424315,30,61,79,99,269,NA
"203","observed_cases","Lab","ldl","ldl_maxdiff","continuous",2848,1769,0.378862359550562,0.209229938530496,0.570155591364597,-1.68421052631579,0.0336134453781513,0.0944444444444444,0.214207650273224,12,NA
"204","observed_cases","Lab","ldl","ldl_mindiff","continuous",2848,1769,0.378862359550562,-0.335358827229694,0.950085662179042,-27,-0.363636363636364,-0.134074074074074,-0.046875,1.47428571428571,NA
"205","observed_cases","Lab","ldl","ldl_tv","continuous",2848,1769,0.378862359550562,0.15150863388575,0.212723432778682,0,0.0459632261776456,0.0945720437866932,0.178278210181226,3.03164501564645,NA
"206","observed_cases","Lab","trig","trig_mean","continuous",2848,2030,0.287219101123595,164.40098023576,106.03991997686,31,100,141.125,198.416666666667,1791.875,NA
"207","observed_cases","Lab","trig","trig_max","continuous",2848,2030,0.287219101123595,231.378226600985,186.507059945118,38,126,186,279,2397,NA
"208","observed_cases","Lab","trig","trig_min","continuous",2848,2030,0.287219101123595,115.648571428571,71.5554297884619,3.3,71,100,138,875,NA
"209","observed_cases","Lab","trig","trig_maxdiff","continuous",2848,1789,0.371839887640449,0.920055721486651,4.66673118311313,-2.48,0.083743842364532,0.25625,0.674157303370786,151,NA
"210","observed_cases","Lab","trig","trig_mindiff","continuous",2848,1789,0.371839887640449,-1.16674921173549,4.81423474838767,-151,-0.773584905660377,-0.288194444444444,-0.107692307692308,1.31858407079646,NA
"211","observed_cases","Lab","trig","trig_tv","continuous",2848,1789,0.371839887640449,0.498484314763259,1.11241869283636,0.0013869625520111,0.101298026879009,0.216183275221815,0.467055083326842,19.3613781866081,NA
"212","imputed_cases","Demographic","gender","gender","binary",2848,0,1,NA,NA,Inf,NA,NA,NA,-Inf,NA
"213","imputed_cases","Demographic","bmi_weight","bmi","continuous",2848,400,0.859550561797753,28.9607767462676,5.25600469399925,17.8332448979592,25.3629548350984,28.6185139230313,31.5024252304472,50.529853301865,0.00130174565827316
"214","imputed_cases","Demographic","bmi_weight","weight","continuous",2848,398,0.860252808988764,199.290251256281,38.1512527261094,101.6,177,197.25,221.075,357,0.000403378783717841
"215","imputed_cases","Demographic","race","asian","binary",2848,222,0.922050561797753,0.00900900900900901,0.0947008144757051,0,0,0,0,1,0.0400805312283425
"216","imputed_cases","Demographic","race","black","binary",2848,222,0.922050561797753,0.0990990990990991,0.299470270016272,0,0,0,0,1,0.018971746154851
"217","imputed_cases","Demographic","race","hawaiianpacific","binary",2848,222,0.922050561797753,0.0045045045045045,0.0671156055214024,0,0,0,0,1,0.568186423974239
"218","imputed_cases","Demographic","race","indianalaskan","binary",2848,222,0.922050561797753,0.00900900900900901,0.0947008144757051,0,0,0,0,1,0.712029726001787
"219","imputed_cases","Demographic","agentorange","agentorange","binary",2848,0,1,NA,NA,Inf,NA,NA,NA,-Inf,NA
"220","imputed_cases","Demographic","age","age","continuous",2848,16,0.99438202247191,74.375,10.4745723858622,50,67,75,82.25,88,0.000637034939781846
"221","imputed_cases","Demographic","smoke","smoke_current","binary",2848,841,0.704705056179775,0.374554102259215,0.484295582937522,0,0,0,1,1,1.34548188929001e-07
"222","imputed_cases","Demographic","smoke","smoke_former","binary",2848,841,0.704705056179775,0.473246135552913,0.499580821968278,0,0,0,1,1,0.108625411684741
"223","imputed_cases","Comorbidities","gerd","gerd","binary",2848,214,0.924859550561798,0.172897196261682,0.379045030203114,0,0,0,0,1,3.32819110492296e-07
"224","imputed_cases","Comorbidities","chf","chf","binary",2848,214,0.924859550561798,0.0186915887850467,0.135750974107639,0,0,0,0,1,4.74131000724352e-06
"225","imputed_cases","Comorbidities","ctd","ctd","binary",2848,214,0.924859550561798,0.014018691588785,0.117843373516919,0,0,0,0,1,0.354636671754852
"226","imputed_cases","Comorbidities","dem","dem","binary",2848,214,0.924859550561798,0.00934579439252336,0.0964464484755368,0,0,0,0,1,0.899108029977183
"227","imputed_cases","Comorbidities","diab_c","diab_c","binary",2848,214,0.924859550561798,0.0607476635514019,0.239426940779523,0,0,0,0,1,0.00101093825799433
"228","imputed_cases","Comorbidities","hiv","hiv","binary",2848,214,0.924859550561798,0.00467289719626168,0.0683585927024663,0,0,0,0,1,0.592159302524996
"229","imputed_cases","Comorbidities","mld","mld","binary",2848,214,0.924859550561798,0.0420560747663551,0.201187732933973,0,0,0,0,1,0.21935957705023
"230","imputed_cases","Comorbidities","msld","msld","binary",2848,214,0.924859550561798,0,0,0,0,0,0,0,0.189844459326426
"231","imputed_cases","Comorbidities","para","para","binary",2848,214,0.924859550561798,0.00934579439252336,0.0964464484755368,0,0,0,0,1,0.569284422903424
"232","imputed_cases","Comorbidities","rd","rd","binary",2848,214,0.924859550561798,0.0233644859813084,0.151412404681778,0,0,0,0,1,0.000188718611242344
"233","imputed_cases","Comorbidities","cd","cd","binary",2848,214,0.924859550561798,0.0514018691588785,0.221333765758943,0,0,0,0,1,0.00120059284851357
"234","imputed_cases","Comorbidities","copd","copd","binary",2848,214,0.924859550561798,0.168224299065421,0.374942407055619,0,0,0,0,1,5.56576030974178e-07
"235","imputed_cases","Comorbidities","diab_nc","diab_nc","binary",2848,214,0.924859550561798,0.14018691588785,0.347994876947913,0,0,0,0,1,3.43626309341988e-10
"236","imputed_cases","Comorbidities","mi","mi","binary",2848,214,0.924859550561798,0.0327102803738318,0.178294318544572,0,0,0,0,1,0.0225957814667733
"237","imputed_cases","Comorbidities","pud","pud","binary",2848,214,0.924859550561798,0.014018691588785,0.117843373516919,0,0,0,0,1,0.242030943360581
"238","imputed_cases","Comorbidities","pvd","pvd","binary",2848,214,0.924859550561798,0.0794392523364486,0.271057161047826,0,0,0,0,1,0.0010952541640916
"239","imputed_cases","Medication","h2r","h2r_int","continuous",2848,2513,0.117626404494382,321336.102708713,385106.052938109,399.99999,58399.99854,164799.99588,451999.9887,2820799.92948,0.0556054766815131
"240","imputed_cases","Medication","h2r","h2r_mean","continuous",2848,2513,0.117626404494382,475.598769406517,235.518053666766,5.83333333333333,362.6666576,411.111109444444,562.962948888889,1599.99996,0.423465437568297
