"","category","group","Feature","ANY","EAC","EGJAC"
"188","Lab","totprot","totprot_mean",25985.6215436203,22127.3564862902,45283.3984376176
"189","Lab","totprot","totprot_max",16250.2921407431,11031.4115706677,5840.84585243095
"190","Lab","totprot","totprot_min",10655.03235628,7639.39792433238,15675.1122558573
"191","Lab","totprot","totprot_maxdiff",27789.8525138784,27522.2621615051,19705.8461442899
"192","Lab","totprot","totprot_mindiff",8020.80485745784,4169.88433190392,17847.7650858529
"193","Lab","totprot","totprot_tv",11208.5957734006,5968.58117939861,7748.03097377585
"194","Lab","hdl","hdl_mean",9388.21384593943,7900.42666154983,25937.9333113615
"195","Lab","hdl","hdl_max",27418.417419296,32366.7202418502,22928.5192755612
"196","Lab","hdl","hdl_min",21363.4070919096,16786.3118879659,8182.48762620796
"197","Lab","hdl","hdl_maxdiff",28216.5545459026,34154.8188068728,21800.3955325382
"198","Lab","hdl","hdl_mindiff",15866.9618992634,9742.40761998403,33864.5795102564
"199","Lab","hdl","hdl_tv",10159.6165695186,9490.91898186211,15686.5809877469
"200","Lab","ldl","ldl_mean",12651.0211034526,11104.4424986391,18356.0221339696
"201","Lab","ldl","ldl_max",23718.6590737615,21567.5743296361,10564.7071951121
"202","Lab","ldl","ldl_min",5176.73594454328,10213.1935688222,21907.5108867336
"203","Lab","ldl","ldl_maxdiff",29205.03944396,29175.1663851021,11686.7400706837
"204","Lab","ldl","ldl_mindiff",13281.4631662148,15194.789775048,29159.2861514005
"205","Lab","ldl","ldl_tv",13303.380334623,15126.6348897274,13125.2938523449
"206","Lab","trig","trig_mean",3607.01046761989,3795.57379261994,10441.433239857
"207","Lab","trig","trig_max",7149.39692292289,8011.99390189497,9061.57357805353
"208","Lab","trig","trig_min",20449.8927598019,21651.3709804713,11097.6106450797
"209","Lab","trig","trig_maxdiff",9735.1135021733,6676.39606460661,8819.61030065803
"210","Lab","trig","trig_mindiff",28941.9607515797,33744.8452493113,26749.1817805133
"211","Lab","trig","trig_tv",20127.3614674265,25556.4656110439,11640.3331764301
"212","0","0","BIAS",6861742.49649048,7146552.08587646,8222985.26763916
