"","category","group","Feature","ANY","EAC","EGJAC"
"23","Lab","chlor","chlor_maxdiff",0.00625042342653348,0.00783468493116707,0.00297895645226698
"24","Lab","alkphos","alkphos_mindiff",0.00597535110324542,0.00524683802601793,0.00384233843322319
"25","Lab","na","na_mean",0.00585223383505687,0.00575205819862538,0.00672568707749996
"26","Lab","wbc","wbc_mean",0.00579682662024009,0.00558627818755041,0.00602935836101539
"27","Lab","trig","trig_mindiff",0.00576412660492516,0.00616966111224079,0.00815518236132256
"28","Lab","hct","hct_mean",0.0056857594306031,0.00422001714274123,0.0117660126941964
"29","Lab","creat","creat_mindiff",0.00547008015295507,0.00630408067095782,0.00575904732957958
"30","Lab","mcv","mcv_tv",0.00546483191090593,0.00563662118350935,0.00540848797661714
"31","Lab","alt","alt_maxdiff",0.00522011115696691,0.00530952690969938,0.00343131737727989
"32","Lab","gluc","gluc_maxdiff",0.0050767564230096,0.00407554149675513,0.00429840145638511
"33","Lab","mcv","mcv_maxdiff",0.00499129808067936,0.00433253372092001,0.0080369235401632
"34","Lab","bun","bun_mean",0.00496012342106276,0.00540391305958251,0.00565646217625484
"35","Demographic","bmi_weight","bmi",0.00482598331690065,0.00498211598343773,0.00539150822652822
"36","Lab","k","k_maxdiff",0.004752243594949,0.00492071831832092,0.00800155073440292
"37","Lab","na","na_tv",0.00474816888148718,0.00567013534692437,0.00201419617611285
"38","Lab","hdl","hdl_maxdiff",0.00474476588004913,0.00636636217592336,0.00681870654838783
"39","Lab","ldl","ldl_mindiff",0.00473529571266805,0.00487397887470057,0.00697419671299537
"40","Lab","bun","bun_min",0.0047178904551428,0.00512407115892602,0.00677008638553273
"41","Lab","a1c","a1c_mindiff",0.00469520269871814,0.00319514717063681,0.00487460226188536
"42","Lab","gluc","gluc_mean",0.00463583604011144,0.00430250510640187,0.00446798212787738
"43","Lab","alkphos","alkphos_maxdiff",0.00462337719400854,0.00494259787606545,0.00381354811863664
"44","Lab","co2","co2_min",0.00454827877130587,0.0038548546028405,0.00562966689635489
"45","Lab","mcv","mcv_mindiff",0.00452839452143934,0.00535103150717111,0.00447428583839793
"46","Lab","wbc","wbc_min",0.0045125285075247,0.0047305382790036,0.00616584174404475
"47","Lab","co2","co2_mean",0.00444177237206036,0.00511897922146813,0.00819016984388455
"48","Lab","mchc","mchc_maxdiff",0.00438956585809281,0.00418594231473247,0.00348356202901791
"49","Medication","ppi","ppi_max",0.00438113265482835,0.00459834892603702,5.37213871523873e-05
"50","Lab","platelet","platelet_mindiff",0.00435393734500926,0.00327350204892638,0.00563932959037437
"51","Lab","mch","mch_mindiff",0.00428841695247302,0.00483299669447589,0.00514619759051832
"52","Lab","na","na_maxdiff",0.00422055181741416,0.00357762330596395,0.00808471859397884
"53","Lab","co2","co2_maxdiff",0.00416020606099199,0.00456478939948988,0.0055316521799414
"54","Lab","alt","alt_mindiff",0.00413207285416386,0.00484140666338196,0.00497249239500329
"55","Lab","ldl","ldl_tv",0.00407892427681359,0.00466285470693181,0.00391311536076341
"56","Lab","ldl","ldl_maxdiff",0.00406556225348233,0.0046047815960665,0.00447752228095041
"57","Lab","k","k_mean",0.00406274763659437,0.003889997391646,0.00589287565876908
"58","Lab","trig","trig_maxdiff",0.00404970827575833,0.00351766006459357,0.0026133249032821
"59","Lab","alt","alt_max",0.00404099175908343,0.00436448330101342,0.00400579444013334
"60","Lab","lymph","lymph_max",0.00403296408285743,0.00336084861158099,0.00483910929791925
"61","Lab","ldl","ldl_max",0.00401942846062272,0.00460457286636052,0.00357993435635738
"62","Lab","k","k_mindiff",0.00401145726190664,0.00499863587229754,0.00531837953399062
"63","Lab","alkphos","alkphos_min",0.00401002078884688,0.00411993658556707,0.00452061482594584
"64","Lab","totprot","totprot_maxdiff",0.00394423791476862,0.00449427404130768,0.00574834133555764
"65","Lab","hdl","hdl_tv",0.0038696447806076,0.00466726530793469,0.00796426969379311
"66","Lab","hdl","hdl_min",0.00383707438580725,0.0032293216196416,0.0027365241669327
"67","Lab","calc","calc_maxdiff",0.00383392113532496,0.00320147606879543,0.0069058583502896
"68","Lab","bun","bun_tv",0.00382947468874455,0.00358398541112124,0.00533069081441112
"69","Lab","alkphos","alkphos_tv",0.00379147111119658,0.00392268819938845,0.0023395115835183
"70","Lab","mch","mch_tv",0.00377453109873259,0.00389456246449094,0.00400627949804639
"71","Lab","mch","mch_min",0.00375927684735371,0.00329901629057077,0.00242926108328917
"72","Lab","alt","alt_min",0.00374242224555022,0.00228688683578922,0.00522711852568439
